user_id,item_id,behavior_type,user_geohash,item_category,time,date
100000044,200000011,1,geo996,2000,2014112006,2014-11-20
100000044,200000011,2,geo585,2000,2014112010,2014-11-20
100000044,200000017,1,geo608,3000,2014112011,2014-11-20
100000044,200000024,1,geo288,5000,2014112005,2014-11-20
100000044,200000029,1,geo148,5000,2014112020,2014-11-20
100000044,200000029,2,geo937,5000,2014112014,2014-11-20
100000044,200000016,1,geo445,2000,2014112020,2014-11-20
100000044,200000016,2,geo354,2000,2014112005,2014-11-20
100000044,200000016,3,geo125,2000,2014112011,2014-11-20
100000044,200000021,1,geo755,2000,2014112000,2014-11-20
100000045,200000017,1,geo705,3000,2014112014,2014-11-20
100000045,200000008,1,geo464,4000,2014112019,2014-11-20
100000045,200000008,2,geo648,4000,2014112021,2014-11-20
100000045,200000021,1,geo713,2000,2014112015,2014-11-20
100000045,200000011,1,geo604,2000,2014112000,2014-11-20
100000045,200000003,1,geo916,4000,2014112018,2014-11-20
100000046,200000016,1,geo202,2000,2014112019,2014-11-20
100000046,200000016,3,geo467,2000,2014112023,2014-11-20
100000046,200000019,1,geo727,5000,2014112020,2014-11-20
100000046,200000012,1,geo430,3000,2014112022,2014-11-20
100000046,200000012,2,geo591,3000,2014112023,2014-11-20
100000047,200000011,1,geo414,2000,2014112006,2014-11-20
100000047,200000011,2,geo358,2000,2014112006,2014-11-20
100000047,200000011,3,geo106,2000,2014112011,2014-11-20
100000047,200000018,1,geo994,4000,2014112001,2014-11-20
100000047,200000018,2,geo743,4000,2014112006,2014-11-20
100000047,200000018,4,geo597,4000,2014112019,2014-11-20
100000047,200000005,1,geo646,1000,2014112023,2014-11-20
100000047,200000013,1,geo925,4000,2014112015,2014-11-20
100000047,200000006,1,geo718,2000,2014112023,2014-11-20
100000048,200000013,1,geo198,4000,2014112000,2014-11-20
100000048,200000022,1,geo854,3000,2014112001,2014-11-20
100000048,200000016,1,geo239,2000,2014112003,2014-11-20
100000048,200000016,3,geo369,2000,2014112006,2014-11-20
100000048,200000010,1,geo131,1000,2014112009,2014-11-20
100000048,200000007,1,geo532,3000,2014112008,2014-11-20
100000048,200000007,2,geo199,3000,2014112000,2014-11-20
100000049,200000000,1,geo964,1000,2014112013,2014-11-20
100000049,200000000,2,geo904,1000,2014112019,2014-11-20
100000049,200000020,1,geo656,1000,2014112004,2014-11-20
100000000,200000014,1,geo782,5000,2014112123,2014-11-21
100000000,200000014,2,geo385,5000,2014112101,2014-11-21
100000001,200000008,1,geo709,4000,2014112107,2014-11-21
100000001,200000024,1,geo872,5000,2014112118,2014-11-21
100000001,200000024,3,geo818,5000,2014112110,2014-11-21
100000001,200000000,1,geo995,1000,2014112118,2014-11-21
100000001,200000000,4,geo781,1000,2014112117,2014-11-21
100000001,200000013,1,geo708,4000,2014112104,2014-11-21
100000001,200000013,2,geo627,4000,2014112114,2014-11-21
100000001,200000025,1,geo205,1000,2014112104,2014-11-21
100000001,200000025,2,geo788,1000,2014112120,2014-11-21
100000001,200000028,1,geo718,4000,2014112100,2014-11-21
100000001,200000007,1,geo816,3000,2014112115,2014-11-21
100000002,200000012,1,geo824,3000,2014112112,2014-11-21
100000002,200000012,2,geo493,3000,2014112108,2014-11-21
100000002,200000004,1,geo880,5000,2014112101,2014-11-21
100000002,200000004,2,geo150,5000,2014112101,2014-11-21
100000002,200000014,1,geo731,5000,2014112109,2014-11-21
100000002,200000014,2,geo858,5000,2014112105,2014-11-21
100000002,200000002,1,geo428,3000,2014112106,2014-11-21
100000002,200000003,1,geo228,4000,2014112103,2014-11-21
100000002,200000023,1,geo396,4000,2014112112,2014-11-21
100000002,200000027,1,geo505,3000,2014112102,2014-11-21
100000002,200000027,4,geo238,3000,2014112103,2014-11-21
100000003,200000006,1,geo382,2000,2014112120,2014-11-21
100000003,200000020,1,geo639,1000,2014112103,2014-11-21
100000003,200000020,2,geo116,1000,2014112112,2014-11-21
100000003,200000003,1,geo330,4000,2014112111,2014-11-21
100000003,200000003,2,geo347,4000,2014112111,2014-11-21
100000003,200000003,4,geo825,4000,2014112113,2014-11-21
100000003,200000018,1,geo710,4000,2014112104,2014-11-21
100000003,200000018,2,geo827,4000,2014112116,2014-11-21
100000003,200000018,4,geo522,4000,2014112100,2014-11-21
100000003,200000029,1,geo442,5000,2014112110,2014-11-21
100000003,200000029,4,geo716,5000,2014112101,2014-11-21
100000003,200000004,1,geo791,5000,2014112104,2014-11-21
100000003,200000000,1,geo759,1000,2014112105,2014-11-21
100000004,200000007,1,geo315,3000,2014112107,2014-11-21
100000004,200000009,1,geo816,5000,2014112111,2014-11-21
100000005,200000018,1,geo881,4000,2014112120,2014-11-21
100000005,200000026,1,geo156,2000,2014112122,2014-11-21
100000005,200000002,1,geo792,3000,2014112118,2014-11-21
100000005,200000010,1,geo900,1000,2014112113,2014-11-21
100000005,200000028,1,geo116,4000,2014112121,2014-11-21
100000005,200000028,2,geo830,4000,2014112118,2014-11-21
100000006,200000017,1,geo928,3000,2014112120,2014-11-21
100000006,200000012,1,geo868,3000,2014112122,2014-11-21
100000006,200000008,1,geo125,4000,2014112112,2014-11-21
100000006,200000008,2,geo605,4000,2014112113,2014-11-21
100000006,200000008,3,geo810,4000,2014112121,2014-11-21
100000006,200000005,1,geo835,1000,2014112109,2014-11-21
100000006,200000013,1,geo123,4000,2014112115,2014-11-21
100000006,200000028,1,geo437,4000,2014112119,2014-11-21
100000006,200000028,2,geo136,4000,2014112113,2014-11-21
100000006,200000028,3,geo607,4000,2014112108,2014-11-21
100000007,200000000,1,geo942,1000,2014112118,2014-11-21
100000007,200000000,3,geo805,1000,2014112123,2014-11-21
100000007,200000026,1,geo661,2000,2014112122,2014-11-21
100000007,200000026,3,geo217,2000,2014112113,2014-11-21
100000007,200000029,1,geo559,5000,2014112111,2014-11-21
100000007,200000029,3,geo792,5000,2014112102,2014-11-21
100000008,200000025,1,geo817,1000,2014112121,2014-11-21
100000008,200000025,3,geo495,1000,2014112102,2014-11-21
100000008,200000028,1,geo948,4000,2014112122,2014-11-21
100000008,200000021,1,geo515,2000,2014112116,2014-11-21
100000008,200000000,1,geo955,1000,2014112117,2014-11-21
100000008,200000000,2,geo987,1000,2014112104,2014-11-21
100000008,200000005,1,geo313,1000,2014112110,2014-11-21
100000008,200000005,4,geo123,1000,2014112121,2014-11-21
100000008,200000001,1,geo479,2000,2014112107,2014-11-21
100000008,200000001,3,geo773,2000,2014112106,2014-11-21
100000008,200000016,1,geo895,2000,2014112109,2014-11-21
100000009,200000010,1,geo508,1000,2014112115,2014-11-21
100000009,200000010,3,geo841,1000,2014112106,2014-11-21
100000009,200000015,1,geo349,1000,2014112109,2014-11-21
100000009,200000015,2,geo694,1000,2014112119,2014-11-21
100000009,200000022,1,geo800,3000,2014112106,2014-11-21
100000010,200000000,1,geo968,1000,2014112102,2014-11-21
100000010,200000028,1,geo873,4000,2014112121,2014-11-21
100000010,200000028,2,geo862,4000,2014112110,2014-11-21
100000010,200000028,3,geo320,4000,2014112107,2014-11-21
100000010,200000005,1,geo813,1000,2014112100,2014-11-21
100000010,200000005,2,geo335,1000,2014112101,2014-11-21
100000010,200000019,1,geo105,5000,2014112114,2014-11-21
100000010,200000004,1,geo334,5000,2014112100,2014-11-21
100000010,200000004,3,geo388,5000,2014112119,2014-11-21
100000010,200000014,1,geo668,5000,2014112107,2014-11-21
100000010,200000021,1,geo298,2000,2014112117,2014-11-21
100000011,200000018,1,geo304,4000,2014112116,2014-11-21
100000011,200000008,1,geo214,4000,2014112123,2014-11-21
100000011,200000014,1,geo491,5000,2014112113,2014-11-21
100000011,200000009,1,geo788,5000,2014112111,2014-11-21
100000011,200000009,3,geo316,5000,2014112116,2014-11-21
100000011,200000029,1,geo923,5000,2014112113,2014-11-21
100000011,200000029,2,geo484,5000,2014112107,2014-11-21
100000011,200000003,1,geo902,4000,2014112123,2014-11-21
100000011,200000016,1,geo919,2000,2014112103,2014-11-21
100000012,200000020,1,geo644,1000,2014112114,2014-11-21
100000012,200000005,1,geo835,1000,2014112107,2014-11-21
100000012,200000005,2,geo369,1000,2014112115,2014-11-21
100000012,200000026,1,geo339,2000,2014112104,2014-11-21
100000012,200000002,1,geo956,3000,2014112110,2014-11-21
100000012,200000004,1,geo161,5000,2014112102,2014-11-21
100000012,200000004,3,geo778,5000,2014112112,2014-11-21
100000012,200000019,1,geo151,5000,2014112116,2014-11-21
100000012,200000025,1,geo337,1000,2014112115,2014-11-21
100000012,200000025,2,geo235,1000,2014112115,2014-11-21
100000012,200000025,4,geo607,1000,2014112122,2014-11-21
100000013,200000021,1,geo325,2000,2014112102,2014-11-21
100000013,200000021,3,geo281,2000,2014112105,2014-11-21
100000013,200000004,1,geo185,5000,2014112119,2014-11-21
100000014,200000028,1,geo746,4000,2014112123,2014-11-21
100000014,200000026,1,geo517,2000,2014112119,2014-11-21
100000014,200000014,1,geo966,5000,2014112109,2014-11-21
100000014,200000014,2,geo611,5000,2014112119,2014-11-21
100000014,200000012,1,geo327,3000,2014112116,2014-11-21
100000014,200000003,1,geo478,4000,2014112105,2014-11-21
100000014,200000003,2,geo801,4000,2014112108,2014-11-21
100000014,200000025,1,geo303,1000,2014112107,2014-11-21
100000014,200000002,1,geo419,3000,2014112118,2014-11-21
100000015,200000002,1,geo111,3000,2014112108,2014-11-21
100000015,200000002,3,geo546,3000,2014112102,2014-11-21
100000015,200000026,1,geo328,2000,2014112118,2014-11-21
100000015,200000018,1,geo942,4000,2014112106,2014-11-21
100000016,200000019,1,geo425,5000,2014112106,2014-11-21
100000016,200000019,2,geo768,5000,2014112110,2014-11-21
100000016,200000020,1,geo724,1000,2014112105,2014-11-21
100000016,200000008,1,geo252,4000,2014112108,2014-11-21
100000016,200000013,1,geo191,4000,2014112109,2014-11-21
100000016,200000018,1,geo151,4000,2014112100,2014-11-21
100000016,200000018,2,geo565,4000,2014112102,2014-11-21
100000016,200000009,1,geo704,5000,2014112113,2014-11-21
100000016,200000017,1,geo602,3000,2014112101,2014-11-21
100000016,200000017,3,geo871,3000,2014112121,2014-11-21
100000017,200000029,1,geo388,5000,2014112112,2014-11-21
100000017,200000011,1,geo251,2000,2014112113,2014-11-21
100000017,200000015,1,geo659,1000,2014112102,2014-11-21
100000017,200000025,1,geo500,1000,2014112110,2014-11-21
100000017,200000025,2,geo276,1000,2014112107,2014-11-21
100000018,200000014,1,geo352,5000,2014112105,2014-11-21
100000018,200000002,1,geo647,3000,2014112113,2014-11-21
100000018,200000013,1,geo650,4000,2014112117,2014-11-21
100000018,200000018,1,geo245,4000,2014112112,2014-11-21
100000018,200000018,3,geo413,4000,2014112108,2014-11-21
100000018,200000017,1,geo877,3000,2014112108,2014-11-21
100000019,200000017,1,geo475,3000,2014112101,2014-11-21
100000019,200000000,1,geo248,1000,2014112122,2014-11-21
100000019,200000004,1,geo740,5000,2014112117,2014-11-21
100000019,200000004,2,geo891,5000,2014112100,2014-11-21
100000019,200000023,1,geo560,4000,2014112122,2014-11-21
100000019,200000023,2,geo891,4000,2014112115,2014-11-21
100000020,200000027,1,geo155,3000,2014112100,2014-11-21
100000020,200000028,1,geo842,4000,2014112123,2014-11-21
100000020,200000029,1,geo660,5000,2014112113,2014-11-21
100000020,200000012,1,geo656,3000,2014112107,2014-11-21
100000020,200000012,2,geo204,3000,2014112103,2014-11-21
100000020,200000008,1,geo812,4000,2014112106,2014-11-21
100000021,200000013,1,geo644,4000,2014112115,2014-11-21
100000021,200000013,3,geo300,4000,2014112118,2014-11-21
100000021,200000012,1,geo141,3000,2014112100,2014-11-21
100000021,200000012,3,geo492,3000,2014112120,2014-11-21
100000021,200000017,1,geo605,3000,2014112108,2014-11-21
100000021,200000017,3,geo419,3000,2014112121,2014-11-21
100000021,200000019,1,geo986,5000,2014112108,2014-11-21
100000021,200000027,1,geo918,3000,2014112100,2014-11-21
100000021,200000027,2,geo904,3000,2014112105,2014-11-21
100000021,200000008,1,geo263,4000,2014112113,2014-11-21
100000021,200000008,4,geo856,4000,2014112103,2014-11-21
100000022,200000002,1,geo644,3000,2014112115,2014-11-21
100000022,200000002,2,geo842,3000,2014112101,2014-11-21
100000022,200000002,3,geo793,3000,2014112109,2014-11-21
100000022,200000022,1,geo852,3000,2014112114,2014-11-21
100000022,200000017,1,geo468,3000,2014112116,2014-11-21
100000022,200000017,3,geo750,3000,2014112101,2014-11-21
100000022,200000019,1,geo594,5000,2014112116,2014-11-21
100000022,200000024,1,geo808,5000,2014112117,2014-11-21
100000022,200000024,2,geo641,5000,2014112105,2014-11-21
100000022,200000024,3,geo119,5000,2014112116,2014-11-21
100000022,200000008,1,geo153,4000,2014112103,2014-11-21
100000022,200000008,2,geo364,4000,2014112102,2014-11-21
100000022,200000028,1,geo961,4000,2014112109,2014-11-21
100000022,200000028,2,geo937,4000,2014112121,2014-11-21
100000022,200000028,3,geo229,4000,2014112117,2014-11-21
100000022,200000028,4,geo643,4000,2014112101,2014-11-21
100000023,200000006,1,geo858,2000,2014112109,2014-11-21
100000023,200000006,3,geo544,2000,2014112103,2014-11-21
100000023,200000016,1,geo458,2000,2014112115,2014-11-21
100000024,200000025,1,geo204,1000,2014112104,2014-11-21
100000025,200000004,1,geo811,5000,2014112118,2014-11-21
100000025,200000004,3,geo322,5000,2014112107,2014-11-21
100000026,200000001,1,geo615,2000,2014112108,2014-11-21
100000026,200000001,2,geo940,2000,2014112111,2014-11-21
100000026,200000001,3,geo915,2000,2014112112,2014-11-21
100000026,200000000,1,geo187,1000,2014112118,2014-11-21
100000026,200000024,1,geo677,5000,2014112120,2014-11-21
100000026,200000024,2,geo481,5000,2014112109,2014-11-21
100000027,200000009,1,geo817,5000,2014112122,2014-11-21
100000027,200000009,3,geo912,5000,2014112100,2014-11-21
100000027,200000020,1,geo163,1000,2014112113,2014-11-21
100000027,200000027,1,geo256,3000,2014112110,2014-11-21
100000027,200000023,1,geo165,4000,2014112118,2014-11-21
100000027,200000023,2,geo119,4000,2014112121,2014-11-21
100000027,200000023,3,geo939,4000,2014112100,2014-11-21
100000027,200000028,1,geo154,4000,2014112104,2014-11-21
100000027,200000005,1,geo727,1000,2014112112,2014-11-21
100000027,200000005,3,geo804,1000,2014112114,2014-11-21
100000028,200000001,1,geo266,2000,2014112108,2014-11-21
100000028,200000025,1,geo108,1000,2014112115,2014-11-21
100000028,200000026,1,geo649,2000,2014112116,2014-11-21
100000028,200000026,2,geo804,2000,2014112103,2014-11-21
100000028,200000028,1,geo720,4000,2014112122,2014-11-21
100000028,200000028,3,geo399,4000,2014112114,2014-11-21
100000028,200000007,1,geo621,3000,2014112108,2014-11-21
100000028,200000007,2,geo247,3000,2014112103,2014-11-21
100000028,200000019,1,geo705,5000,2014112117,2014-11-21
100000029,200000012,1,geo306,3000,2014112115,2014-11-21
100000029,200000012,3,geo271,3000,2014112114,2014-11-21
100000029,200000012,4,geo369,3000,2014112115,2014-11-21
100000029,200000021,1,geo517,2000,2014112107,2014-11-21
100000029,200000005,1,geo634,1000,2014112107,2014-11-21
100000029,200000005,3,geo546,1000,2014112103,2014-11-21
100000029,200000003,1,geo980,4000,2014112100,2014-11-21
100000029,200000003,3,geo202,4000,2014112116,2014-11-21
100000030,200000007,1,geo365,3000,2014112108,2014-11-21
100000030,200000017,1,geo730,3000,2014112104,2014-11-21
100000030,200000017,3,geo853,3000,2014112102,2014-11-21
100000030,200000002,1,geo935,3000,2014112111,2014-11-21
100000030,200000022,1,geo546,3000,2014112122,2014-11-21
100000030,200000013,1,geo541,4000,2014112118,2014-11-21
100000030,200000013,2,geo627,4000,2014112100,2014-11-21
100000030,200000003,1,geo938,4000,2014112117,2014-11-21
100000030,200000024,1,geo387,5000,2014112122,2014-11-21
100000030,200000024,2,geo333,5000,2014112121,2014-11-21
100000031,200000015,1,geo968,1000,2014112108,2014-11-21
100000031,200000016,1,geo172,2000,2014112122,2014-11-21
100000031,200000016,2,geo795,2000,2014112120,2014-11-21
100000031,200000025,1,geo398,1000,2014112112,2014-11-21
100000032,200000007,1,geo356,3000,2014112121,2014-11-21
100000032,200000005,1,geo776,1000,2014112108,2014-11-21
100000032,200000005,3,geo370,1000,2014112118,2014-11-21
100000032,200000014,1,geo749,5000,2014112106,2014-11-21
100000032,200000014,2,geo433,5000,2014112105,2014-11-21
100000032,200000014,3,geo268,5000,2014112116,2014-11-21
100000032,200000004,1,geo386,5000,2014112118,2014-11-21
100000033,200000002,1,geo223,3000,2014112106,2014-11-21
100000033,200000011,1,geo985,2000,2014112102,2014-11-21
100000033,200000011,3,geo881,2000,2014112122,2014-11-21
100000033,200000009,1,geo810,5000,2014112115,2014-11-21
100000033,200000021,1,geo306,2000,2014112106,2014-11-21
100000034,200000022,1,geo387,3000,2014112103,2014-11-21
100000034,200000001,1,geo948,2000,2014112117,2014-11-21
100000035,200000010,1,geo101,1000,2014112117,2014-11-21
100000035,200000010,2,geo244,1000,2014112108,2014-11-21
100000035,200000002,1,geo543,3000,2014112111,2014-11-21
100000035,200000001,1,geo277,2000,2014112103,2014-11-21
100000035,200000001,2,geo145,2000,2014112104,2014-11-21
100000035,200000001,3,geo370,2000,2014112109,2014-11-21
100000035,200000003,1,geo736,4000,2014112123,2014-11-21
100000035,200000003,2,geo179,4000,2014112121,2014-11-21
100000035,200000018,1,geo303,4000,2014112121,2014-11-21
100000035,200000018,4,geo481,4000,2014112116,2014-11-21
100000035,200000006,1,geo173,2000,2014112121,2014-11-21
100000036,200000019,1,geo894,5000,2014112118,2014-11-21
100000036,200000007,1,geo988,3000,2014112115,2014-11-21
100000036,200000001,1,geo474,2000,2014112121,2014-11-21
100000036,200000001,2,geo767,2000,2014112123,2014-11-21
100000036,200000001,3,geo527,2000,2014112100,2014-11-21
100000036,200000001,4,geo526,2000,2014112103,2014-11-21
100000036,200000023,1,geo560,4000,2014112108,2014-11-21
100000036,200000023,2,geo288,4000,2014112110,2014-11-21
100000036,200000004,1,geo526,5000,2014112107,2014-11-21
100000037,200000026,1,geo948,2000,2014112118,2014-11-21
100000037,200000013,1,geo948,4000,2014112117,2014-11-21
100000037,200000013,2,geo122,4000,2014112111,2014-11-21
100000037,200000029,1,geo870,5000,2014112103,2014-11-21
100000037,200000003,1,geo410,4000,2014112103,2014-11-21
100000037,200000003,2,geo356,4000,2014112112,2014-11-21
100000037,200000004,1,geo166,5000,2014112119,2014-11-21
100000037,200000004,2,geo399,5000,2014112116,2014-11-21
100000037,200000020,1,geo605,1000,2014112103,2014-11-21
100000038,200000001,1,geo275,2000,2014112100,2014-11-21
100000038,200000006,1,geo328,2000,2014112120,2014-11-21
100000038,200000006,2,geo834,2000,2014112110,2014-11-21
100000038,200000025,1,geo366,1000,2014112123,2014-11-21
100000038,200000005,1,geo855,1000,2014112100,2014-11-21
100000038,200000005,2,geo246,1000,2014112121,2014-11-21
100000038,200000005,3,geo889,1000,2014112113,2014-11-21
100000039,200000019,1,geo836,5000,2014112112,2014-11-21
100000039,200000020,1,geo802,1000,2014112106,2014-11-21
100000039,200000020,2,geo592,1000,2014112121,2014-11-21
100000039,200000020,3,geo385,1000,2014112122,2014-11-21
100000039,200000020,4,geo707,1000,2014112117,2014-11-21
100000039,200000010,1,geo562,1000,2014112107,2014-11-21
100000039,200000002,1,geo905,3000,2014112104,2014-11-21
100000039,200000002,3,geo733,3000,2014112101,2014-11-21
100000039,200000027,1,geo388,3000,2014112100,2014-11-21
100000039,200000027,2,geo887,3000,2014112107,2014-11-21
100000039,200000009,1,geo181,5000,2014112122,2014-11-21
100000039,200000009,4,geo141,5000,2014112119,2014-11-21
100000040,200000011,1,geo357,2000,2014112100,2014-11-21
100000040,200000011,3,geo849,2000,2014112118,2014-11-21
100000040,200000023,1,geo991,4000,2014112116,2014-11-21
100000040,200000023,4,geo807,4000,2014112105,2014-11-21
100000040,200000003,1,geo839,4000,2014112123,2014-11-21
100000040,200000003,2,geo834,4000,2014112107,2014-11-21
100000040,200000003,4,geo592,4000,2014112104,2014-11-21
100000040,200000014,1,geo209,5000,2014112123,2014-11-21
100000041,200000020,1,geo736,1000,2014112117,2014-11-21
100000041,200000028,1,geo616,4000,2014112122,2014-11-21
100000041,200000016,1,geo537,2000,2014112118,2014-11-21
100000041,200000016,2,geo486,2000,2014112107,2014-11-21
100000041,200000016,3,geo794,2000,2014112104,2014-11-21
100000042,200000024,1,geo539,5000,2014112117,2014-11-21
100000042,200000001,1,geo958,2000,2014112106,2014-11-21
100000042,200000001,2,geo272,2000,2014112103,2014-11-21
100000042,200000001,4,geo155,2000,2014112116,2014-11-21
100000042,200000011,1,geo705,2000,2014112122,2014-11-21
100000042,200000011,3,geo336,2000,2014112117,2014-11-21
100000043,200000025,1,geo827,1000,2014112122,2014-11-21
100000043,200000025,2,geo168,1000,2014112104,2014-11-21
100000043,200000017,1,geo312,3000,2014112115,2014-11-21
100000043,200000028,1,geo387,4000,2014112112,2014-11-21
100000043,200000028,3,geo146,4000,2014112112,2014-11-21
100000043,200000011,1,geo514,2000,2014112109,2014-11-21
100000043,200000011,2,geo256,2000,2014112100,2014-11-21
100000043,200000023,1,geo554,4000,2014112102,2014-11-21
100000043,200000023,4,geo262,4000,2014112103,2014-11-21
100000044,200000011,1,geo438,2000,2014112119,2014-11-21
100000044,200000001,1,geo152,2000,2014112108,2014-11-21
100000044,200000027,1,geo723,3000,2014112109,2014-11-21
100000044,200000022,1,geo464,3000,2014112101,2014-11-21
100000044,200000021,1,geo395,2000,2014112100,2014-11-21
100000044,200000004,1,geo147,5000,2014112105,2014-11-21
100000044,200000004,4,geo686,5000,2014112122,2014-11-21
100000044,200000012,1,geo935,3000,2014112121,2014-11-21
100000044,200000012,2,geo555,3000,2014112110,2014-11-21
100000045,200000023,1,geo169,4000,2014112117,2014-11-21
100000046,200000003,1,geo380,4000,2014112103,2014-11-21
100000046,200000003,3,geo927,4000,2014112111,2014-11-21
100000046,200000023,1,geo185,4000,2014112113,2014-11-21
100000047,200000016,1,geo982,2000,2014112106,2014-11-21
100000047,200000010,1,geo158,1000,2014112104,2014-11-21
100000047,200000025,1,geo290,1000,2014112110,2014-11-21
100000047,200000025,3,geo837,1000,2014112117,2014-11-21
100000047,200000025,4,geo682,1000,2014112106,2014-11-21
100000047,200000013,1,geo366,4000,2014112102,2014-11-21
100000047,200000013,2,geo220,4000,2014112111,2014-11-21
100000047,200000012,1,geo601,3000,2014112103,2014-11-21
100000048,200000025,1,geo794,1000,2014112115,2014-11-21
100000048,200000009,1,geo845,5000,2014112115,2014-11-21
100000048,200000024,1,geo301,5000,2014112111,2014-11-21
100000048,200000022,1,geo363,3000,2014112117,2014-11-21
100000048,200000022,3,geo746,3000,2014112110,2014-11-21
100000048,200000015,1,geo320,1000,2014112113,2014-11-21
100000048,200000015,2,geo467,1000,2014112117,2014-11-21
100000048,200000015,3,geo103,1000,2014112119,2014-11-21
100000048,200000017,1,geo827,3000,2014112116,2014-11-21
100000049,200000022,1,geo804,3000,2014112111,2014-11-21
100000049,200000007,1,geo703,3000,2014112122,2014-11-21
100000049,200000007,2,geo563,3000,2014112114,2014-11-21
100000049,200000001,1,geo746,2000,2014112100,2014-11-21
100000049,200000001,2,geo660,2000,2014112100,2014-11-21
100000049,200000018,1,geo448,4000,2014112110,2014-11-21
100000000,200000008,1,geo204,4000,2014112221,2014-11-22
100000000,200000008,2,geo532,4000,2014112208,2014-11-22
100000000,200000001,1,geo593,2000,2014112211,2014-11-22
100000000,200000001,3,geo410,2000,2014112209,2014-11-22
100000000,200000001,4,geo768,2000,2014112218,2014-11-22
100000000,200000012,1,geo649,3000,2014112214,2014-11-22
100000000,200000009,1,geo577,5000,2014112206,2014-11-22
100000000,200000009,2,geo861,5000,2014112210,2014-11-22
100000001,200000014,1,geo160,5000,2014112202,2014-11-22
100000001,200000001,1,geo760,2000,2014112221,2014-11-22
100000001,200000001,2,geo878,2000,2014112211,2014-11-22
100000001,200000001,3,geo789,2000,2014112201,2014-11-22
100000001,200000024,1,geo954,5000,2014112203,2014-11-22
100000001,200000017,1,geo750,3000,2014112209,2014-11-22
100000001,200000017,2,geo253,3000,2014112216,2014-11-22
100000001,200000026,1,geo613,2000,2014112219,2014-11-22
100000001,200000007,1,geo340,3000,2014112203,2014-11-22
100000002,200000000,1,geo593,1000,2014112220,2014-11-22
100000002,200000019,1,geo362,5000,2014112211,2014-11-22
100000002,200000019,2,geo548,5000,2014112216,2014-11-22
100000002,200000013,1,geo161,4000,2014112200,2014-11-22
100000002,200000006,1,geo990,2000,2014112211,2014-11-22
100000002,200000006,2,geo860,2000,2014112221,2014-11-22
100000002,200000025,1,geo703,1000,2014112212,2014-11-22
100000002,200000025,4,geo534,1000,2014112200,2014-11-22
100000003,200000011,1,geo877,2000,2014112214,2014-11-22
100000003,200000011,2,geo141,2000,2014112214,2014-11-22
100000003,200000029,1,geo725,5000,2014112208,2014-11-22
100000003,200000005,1,geo986,1000,2014112200,2014-11-22
100000003,200000018,1,geo176,4000,2014112221,2014-11-22
100000003,200000018,2,geo983,4000,2014112215,2014-11-22
100000003,200000015,1,geo919,1000,2014112202,2014-11-22
100000003,200000015,3,geo736,1000,2014112209,2014-11-22
100000003,200000012,1,geo497,3000,2014112211,2014-11-22
100000003,200000012,2,geo846,3000,2014112207,2014-11-22
100000004,200000004,1,geo734,5000,2014112212,2014-11-22
100000004,200000019,1,geo303,5000,2014112208,2014-11-22
100000004,200000019,2,geo585,5000,2014112201,2014-11-22
100000004,200000019,3,geo545,5000,2014112204,2014-11-22
100000004,200000026,1,geo352,2000,2014112203,2014-11-22
100000004,200000021,1,geo736,2000,2014112209,2014-11-22
100000004,200000021,2,geo672,2000,2014112209,2014-11-22
100000005,200000013,1,geo448,4000,2014112202,2014-11-22
100000005,200000021,1,geo922,2000,2014112207,2014-11-22
100000005,200000021,3,geo991,2000,2014112222,2014-11-22
100000005,200000008,1,geo440,4000,2014112210,2014-11-22
100000005,200000008,2,geo892,4000,2014112223,2014-11-22
100000005,200000008,3,geo794,4000,2014112214,2014-11-22
100000006,200000003,1,geo547,4000,2014112216,2014-11-22
100000007,200000003,1,geo818,4000,2014112219,2014-11-22
100000007,200000003,2,geo248,4000,2014112223,2014-11-22
100000008,200000000,1,geo523,1000,2014112215,2014-11-22
100000008,200000000,4,geo746,1000,2014112216,2014-11-22
100000008,200000007,1,geo275,3000,2014112211,2014-11-22
100000008,200000018,1,geo456,4000,2014112211,2014-11-22
100000008,200000009,1,geo814,5000,2014112213,2014-11-22
100000008,200000014,1,geo429,5000,2014112215,2014-11-22
100000008,200000029,1,geo364,5000,2014112200,2014-11-22
100000008,200000008,1,geo238,4000,2014112218,2014-11-22
100000009,200000014,1,geo886,5000,2014112218,2014-11-22
100000009,200000013,1,geo765,4000,2014112217,2014-11-22
100000009,200000013,2,geo925,4000,2014112212,2014-11-22
100000009,200000021,1,geo700,2000,2014112222,2014-11-22
100000009,200000016,1,geo572,2000,2014112206,2014-11-22
100000009,200000016,2,geo171,2000,2014112223,2014-11-22
100000009,200000016,3,geo465,2000,2014112208,2014-11-22
100000009,200000000,1,geo591,1000,2014112223,2014-11-22
100000009,200000000,2,geo967,1000,2014112220,2014-11-22
100000010,200000008,1,geo685,4000,2014112208,2014-11-22
100000010,200000008,3,geo879,4000,2014112216,2014-11-22
100000010,200000001,1,geo670,2000,2014112205,2014-11-22
100000010,200000001,2,geo572,2000,2014112223,2014-11-22
100000010,200000002,1,geo581,3000,2014112203,2014-11-22
100000010,200000026,1,geo825,2000,2014112206,2014-11-22
100000010,200000026,3,geo676,2000,2014112218,2014-11-22
100000010,200000021,1,geo198,2000,2014112217,2014-11-22
100000010,200000028,1,geo326,4000,2014112223,2014-11-22
100000010,200000025,1,geo470,1000,2014112223,2014-11-22
