user_id,item_id,behavior_type,user_geohash,item_category,time
100000015,200000003,1,geo727,4000,2014112711
100000015,200000021,1,geo949,2000,2014112720
100000016,200000007,1,geo144,3000,2014112704
100000016,200000007,2,geo731,3000,2014112723
100000017,200000025,1,geo673,1000,2014112714
100000017,200000005,1,geo825,1000,2014112709
100000017,200000005,3,geo383,1000,2014112712
100000017,200000028,1,geo702,4000,2014112721
100000017,200000016,1,geo568,2000,2014112714
100000017,200000016,2,geo900,2000,2014112709
100000017,200000016,4,geo934,2000,2014112723
100000017,200000023,1,geo902,4000,2014112714
100000017,200000014,1,geo819,5000,2014112718
100000017,200000014,2,geo347,5000,2014112707
100000018,200000028,1,geo752,4000,2014112723
100000018,200000015,1,geo140,1000,2014112719
100000018,200000015,2,geo190,1000,2014112715
100000018,200000003,1,geo842,4000,2014112701
100000018,200000003,2,geo308,4000,2014112710
100000018,200000027,1,geo313,3000,2014112714
100000018,200000027,2,geo508,3000,2014112720
100000018,200000010,1,geo629,1000,2014112708
100000018,200000012,1,geo647,3000,2014112720
100000019,200000000,1,geo660,1000,2014112723
100000019,200000000,2,geo762,1000,2014112722
100000019,200000016,1,geo482,2000,2014112701
100000019,200000016,2,geo968,2000,2014112714
100000019,200000016,4,geo384,2000,2014112717
100000019,200000005,1,geo717,1000,2014112722
100000019,200000005,2,geo995,1000,2014112721
100000019,200000022,1,geo540,3000,2014112706
100000019,200000009,1,geo186,5000,2014112707
100000019,200000009,2,geo385,5000,2014112705
100000019,200000028,1,geo257,4000,2014112714
100000019,200000028,2,geo547,4000,2014112713
100000019,200000028,3,geo208,4000,2014112718
100000020,200000018,1,geo336,4000,2014112703
100000020,200000015,1,geo449,1000,2014112702
100000020,200000019,1,geo915,5000,2014112700
100000020,200000014,1,geo118,5000,2014112717
100000020,200000004,1,geo354,5000,2014112710
100000020,200000004,2,geo233,5000,2014112716
100000020,200000004,3,geo496,5000,2014112718
100000020,200000005,1,geo312,1000,2014112712
100000020,200000005,2,geo449,1000,2014112700
100000021,200000023,1,geo386,4000,2014112708
100000021,200000010,1,geo795,1000,2014112720
100000021,200000010,3,geo675,1000,2014112704
100000021,200000004,1,geo792,5000,2014112713
100000021,200000004,2,geo576,5000,2014112706
100000022,200000002,1,geo965,3000,2014112701
100000022,200000026,1,geo604,2000,2014112720
100000022,200000026,2,geo418,2000,2014112718
100000022,200000026,3,geo513,2000,2014112702
100000022,200000014,1,geo399,5000,2014112723
100000022,200000017,1,geo393,3000,2014112714
100000022,200000028,1,geo569,4000,2014112708
100000022,200000020,1,geo377,1000,2014112717
100000022,200000000,1,geo792,1000,2014112705
100000022,200000000,3,geo962,1000,2014112716
100000023,200000019,1,geo695,5000,2014112709
100000023,200000019,2,geo245,5000,2014112707
100000023,200000019,4,geo501,5000,2014112717
100000024,200000017,1,geo484,3000,2014112715
100000024,200000022,1,geo218,3000,2014112713
100000024,200000021,1,geo973,2000,2014112714
100000024,200000008,1,geo832,4000,2014112702
100000024,200000008,3,geo751,4000,2014112720
100000024,200000000,1,geo490,1000,2014112715
100000025,200000029,1,geo311,5000,2014112712
100000025,200000029,3,geo239,5000,2014112720
100000025,200000027,1,geo251,3000,2014112707
100000025,200000027,3,geo322,3000,2014112717
100000026,200000019,1,geo604,5000,2014112721
100000026,200000019,2,geo121,5000,2014112721
100000026,200000017,1,geo532,3000,2014112722
100000026,200000024,1,geo543,5000,2014112702
100000026,200000015,1,geo178,1000,2014112717
100000027,200000016,1,geo112,2000,2014112714
100000027,200000017,1,geo166,3000,2014112722
100000027,200000022,1,geo627,3000,2014112715
100000027,200000022,4,geo917,3000,2014112711
100000027,200000018,1,geo758,4000,2014112717
100000027,200000007,1,geo409,3000,2014112703
100000028,200000004,1,geo434,5000,2014112705
100000028,200000004,2,geo648,5000,2014112714
100000029,200000012,1,geo341,3000,2014112707
100000029,200000012,2,geo402,3000,2014112714
100000029,200000009,1,geo576,5000,2014112705
100000029,200000009,2,geo872,5000,2014112711
100000029,200000009,3,geo395,5000,2014112719
100000029,200000018,1,geo784,4000,2014112702
100000029,200000018,2,geo222,4000,2014112716
100000029,200000016,1,geo736,2000,2014112712
100000029,200000016,2,geo394,2000,2014112706
100000029,200000008,1,geo634,4000,2014112709
100000030,200000020,1,geo615,1000,2014112722
100000030,200000020,2,geo525,1000,2014112704
100000030,200000014,1,geo502,5000,2014112704
100000030,200000014,4,geo823,5000,2014112718
100000030,200000006,1,geo784,2000,2014112713
100000030,200000008,1,geo674,4000,2014112704
100000030,200000008,2,geo593,4000,2014112717
100000030,200000008,3,geo352,4000,2014112717
100000030,200000028,1,geo938,4000,2014112709
100000030,200000028,2,geo537,4000,2014112711
100000030,200000005,1,geo319,1000,2014112705
100000030,200000005,2,geo961,1000,2014112703
100000030,200000005,3,geo389,1000,2014112710
100000031,200000016,1,geo462,2000,2014112712
100000031,200000016,2,geo916,2000,2014112702
100000031,200000017,1,geo719,3000,2014112719
100000031,200000013,1,geo175,4000,2014112715
100000031,200000028,1,geo174,4000,2014112719
100000031,200000028,2,geo465,4000,2014112721
100000032,200000015,1,geo566,1000,2014112709
100000032,200000015,2,geo486,1000,2014112707
100000032,200000015,4,geo832,1000,2014112707
100000032,200000021,1,geo766,2000,2014112711
100000032,200000021,3,geo467,2000,2014112704
100000033,200000007,1,geo417,3000,2014112700
100000033,200000008,1,geo379,4000,2014112703
100000034,200000002,1,geo758,3000,2014112707
100000034,200000002,2,geo890,3000,2014112704
100000035,200000000,1,geo895,1000,2014112702
100000035,200000023,1,geo117,4000,2014112708
100000035,200000011,1,geo563,2000,2014112705
100000036,200000017,1,geo433,3000,2014112708
100000037,200000017,1,geo543,3000,2014112718
100000037,200000001,1,geo850,2000,2014112721
100000037,200000001,4,geo792,2000,2014112718
100000038,200000021,1,geo561,2000,2014112700
100000038,200000014,1,geo490,5000,2014112706
100000038,200000014,2,geo729,5000,2014112708
100000038,200000014,4,geo922,5000,2014112703
100000038,200000012,1,geo523,3000,2014112713
100000038,200000026,1,geo446,2000,2014112713
100000038,200000026,2,geo232,2000,2014112723
100000038,200000002,1,geo361,3000,2014112723
100000038,200000002,3,geo593,3000,2014112709
100000038,200000002,4,geo550,3000,2014112719
100000038,200000022,1,geo514,3000,2014112720
100000038,200000022,4,geo144,3000,2014112708
100000039,200000029,1,geo436,5000,2014112712
100000039,200000029,2,geo378,5000,2014112720
100000039,200000014,1,geo392,5000,2014112711
100000039,200000014,2,geo261,5000,2014112722
100000039,200000014,3,geo547,5000,2014112722
100000039,200000018,1,geo219,4000,2014112701
100000039,200000018,2,geo771,4000,2014112700
100000039,200000011,1,geo927,2000,2014112702
100000039,200000003,1,geo847,4000,2014112707
100000039,200000001,1,geo867,2000,2014112712
100000039,200000025,1,geo295,1000,2014112713
100000039,200000025,2,geo932,1000,2014112717
100000040,200000005,1,geo773,1000,2014112709
100000040,200000002,1,geo688,3000,2014112710
100000040,200000022,1,geo488,3000,2014112721
100000040,200000013,1,geo678,4000,2014112717
100000040,200000013,2,geo152,4000,2014112704
100000040,200000013,3,geo305,4000,2014112719
100000041,200000023,1,geo274,4000,2014112723
100000041,200000013,1,geo876,4000,2014112701
100000041,200000013,2,geo730,4000,2014112705
100000042,200000010,1,geo511,1000,2014112710
100000042,200000010,4,geo770,1000,2014112703
100000042,200000025,1,geo660,1000,2014112706
100000043,200000020,1,geo455,1000,2014112706
100000043,200000005,1,geo221,1000,2014112705
100000044,200000018,1,geo660,4000,2014112710
100000045,200000028,1,geo969,4000,2014112707
100000045,200000000,1,geo839,1000,2014112710
100000045,200000005,1,geo572,1000,2014112715
100000045,200000012,1,geo269,3000,2014112722
100000045,200000003,1,geo740,4000,2014112703
100000045,200000003,2,geo439,4000,2014112717
100000045,200000003,3,geo503,4000,2014112705
100000046,200000022,1,geo750,3000,2014112706
100000046,200000022,2,geo954,3000,2014112710
100000046,200000012,1,geo248,3000,2014112715
100000046,200000000,1,geo434,1000,2014112703
100000046,200000000,3,geo283,1000,2014112702
100000046,200000006,1,geo443,2000,2014112721
100000046,200000006,4,geo756,2000,2014112707
100000047,200000029,1,geo702,5000,2014112700
100000047,200000013,1,geo133,4000,2014112704
100000047,200000021,1,geo279,2000,2014112715
100000047,200000021,4,geo983,2000,2014112717
100000047,200000003,1,geo306,4000,2014112714
100000047,200000012,1,geo378,3000,2014112721
100000048,200000008,1,geo100,4000,2014112715
100000048,200000008,4,geo115,4000,2014112706
100000048,200000017,1,geo606,3000,2014112721
100000048,200000017,2,geo770,3000,2014112702
100000048,200000028,1,geo985,4000,2014112716
100000048,200000028,3,geo380,4000,2014112704
100000048,200000028,4,geo860,4000,2014112713
100000049,200000009,1,geo963,5000,2014112717
100000049,200000009,2,geo863,5000,2014112720
100000049,200000009,3,geo563,5000,2014112705
100000049,200000007,1,geo302,3000,2014112708
100000049,200000002,1,geo628,3000,2014112710
100000049,200000000,1,geo390,1000,2014112715
100000000,200000013,1,geo293,4000,2014112820
100000000,200000011,1,geo250,2000,2014112817
100000000,200000011,2,geo603,2000,2014112821
100000000,200000011,3,geo165,2000,2014112820
100000000,200000010,1,geo817,1000,2014112822
100000000,200000010,3,geo770,1000,2014112823
100000000,200000010,4,geo101,1000,2014112801
100000000,200000025,1,geo582,1000,2014112809
100000000,200000023,1,geo342,4000,2014112813
100000001,200000023,1,geo601,4000,2014112808
100000002,200000010,1,geo471,1000,2014112808
100000002,200000010,2,geo136,1000,2014112810
100000002,200000006,1,geo731,2000,2014112806
100000002,200000009,1,geo191,5000,2014112804
100000002,200000009,2,geo755,5000,2014112803
100000002,200000001,1,geo182,2000,2014112813
100000002,200000019,1,geo766,5000,2014112822
100000002,200000011,1,geo616,2000,2014112810
100000002,200000015,1,geo942,1000,2014112819
100000002,200000015,2,geo127,1000,2014112809
100000002,200000015,3,geo497,1000,2014112806
100000003,200000027,1,geo342,3000,2014112821
100000003,200000027,2,geo449,3000,2014112814
100000003,200000022,1,geo710,3000,2014112822
100000003,200000022,2,geo930,3000,2014112812
100000003,200000011,1,geo476,2000,2014112811
100000003,200000024,1,geo511,5000,2014112820
100000003,200000013,1,geo135,4000,2014112806
100000004,200000005,1,geo722,1000,2014112815
100000004,200000005,4,geo993,1000,2014112804
100000004,200000004,1,geo565,5000,2014112802
100000004,200000004,2,geo893,5000,2014112810
100000004,200000019,1,geo713,5000,2014112813
100000004,200000019,2,geo659,5000,2014112809
100000004,200000019,3,geo510,5000,2014112817
100000004,200000026,1,geo295,2000,2014112802
100000004,200000026,3,geo464,2000,2014112819
100000004,200000024,1,geo490,5000,2014112815
100000004,200000006,1,geo830,2000,2014112816
100000004,200000006,2,geo212,2000,2014112800
100000004,200000000,1,geo770,1000,2014112812
100000004,200000000,2,geo841,1000,2014112812
100000004,200000000,3,geo247,1000,2014112821
100000005,200000012,1,geo647,3000,2014112813
100000005,200000013,1,geo948,4000,2014112823
100000005,200000013,2,geo884,4000,2014112812
100000005,200000005,1,geo764,1000,2014112821
100000005,200000005,4,geo830,1000,2014112802
100000005,200000015,1,geo357,1000,2014112821
100000005,200000016,1,geo956,2000,2014112821
100000006,200000003,1,geo268,4000,2014112809
100000006,200000024,1,geo485,5000,2014112805
100000006,200000021,1,geo627,2000,2014112818
100000007,200000018,1,geo812,4000,2014112802
100000007,200000018,2,geo663,4000,2014112804
100000007,200000027,1,geo501,3000,2014112815
100000007,200000027,2,geo923,3000,2014112814
100000007,200000002,1,geo499,3000,2014112807
100000007,200000002,3,geo292,3000,2014112820
100000007,200000022,1,geo502,3000,2014112821
100000007,200000015,1,geo199,1000,2014112807
100000007,200000009,1,geo968,5000,2014112800
100000007,200000009,2,geo298,5000,2014112820
100000008,200000012,1,geo421,3000,2014112805
100000008,200000026,1,geo382,2000,2014112817
100000008,200000026,2,geo712,2000,2014112810
100000008,200000016,1,geo608,2000,2014112819
100000008,200000016,4,geo370,2000,2014112819
100000008,200000020,1,geo439,1000,2014112809
100000008,200000020,4,geo914,1000,2014112808
100000008,200000004,1,geo200,5000,2014112803
100000008,200000004,2,geo574,5000,2014112814
100000008,200000010,1,geo172,1000,2014112818
100000008,200000010,3,geo968,1000,2014112809
100000008,200000010,4,geo857,1000,2014112809
100000008,200000008,1,geo186,4000,2014112820
100000009,200000003,1,geo787,4000,2014112809
100000009,200000010,1,geo336,1000,2014112814
100000009,200000010,3,geo312,1000,2014112800
100000009,200000029,1,geo912,5000,2014112810
100000009,200000012,1,geo642,3000,2014112800
100000009,200000012,2,geo373,3000,2014112813
100000009,200000012,3,geo970,3000,2014112810
100000009,200000005,1,geo526,1000,2014112807
100000009,200000018,1,geo319,4000,2014112819
100000009,200000028,1,geo603,4000,2014112809
100000009,200000028,3,geo860,4000,2014112812
100000010,200000021,1,geo618,2000,2014112818
100000010,200000010,1,geo634,1000,2014112817
100000010,200000024,1,geo968,5000,2014112807
100000010,200000023,1,geo207,4000,2014112803
100000010,200000023,2,geo751,4000,2014112823
100000010,200000003,1,geo834,4000,2014112820
100000010,200000003,3,geo506,4000,2014112816
100000011,200000028,1,geo736,4000,2014112804
100000011,200000028,3,geo790,4000,2014112805
100000011,200000008,1,geo189,4000,2014112817
100000012,200000029,1,geo760,5000,2014112808
100000012,200000029,2,geo215,5000,2014112813
100000012,200000015,1,geo549,1000,2014112823
100000012,200000015,2,geo635,1000,2014112819
100000012,200000024,1,geo370,5000,2014112823
100000012,200000000,1,geo449,1000,2014112820
100000012,200000000,2,geo951,1000,2014112808
100000012,200000014,1,geo930,5000,2014112807
100000012,200000005,1,geo245,1000,2014112817
100000013,200000001,1,geo453,2000,2014112810
100000013,200000006,1,geo900,2000,2014112806
100000013,200000024,1,geo716,5000,2014112805
100000013,200000024,2,geo898,5000,2014112822
100000013,200000024,3,geo290,5000,2014112807
100000013,200000025,1,geo886,1000,2014112817
100000013,200000004,1,geo628,5000,2014112805
100000014,200000026,1,geo762,2000,2014112817
100000014,200000000,1,geo565,1000,2014112816
100000014,200000015,1,geo339,1000,2014112803
100000014,200000015,2,geo892,1000,2014112819
100000014,200000016,1,geo980,2000,2014112810
100000014,200000002,1,geo881,3000,2014112803
100000014,200000017,1,geo559,3000,2014112814
100000014,200000017,2,geo663,3000,2014112815
100000015,200000020,1,geo443,1000,2014112805
100000015,200000020,2,geo132,1000,2014112818
100000015,200000000,1,geo920,1000,2014112804
100000015,200000010,1,geo669,1000,2014112819
100000016,200000004,1,geo369,5000,2014112804
100000016,200000004,2,geo723,5000,2014112809
100000016,200000009,1,geo856,5000,2014112820
100000016,200000005,1,geo595,1000,2014112816
100000016,200000005,2,geo788,1000,2014112804
100000016,200000006,1,geo359,2000,2014112823
100000016,200000006,3,geo176,2000,2014112801
100000016,200000006,4,geo916,2000,2014112813
100000017,200000008,1,geo183,4000,2014112811
100000017,200000018,1,geo900,4000,2014112818
100000017,200000025,1,geo409,1000,2014112812
100000018,200000026,1,geo174,2000,2014112805
100000018,200000024,1,geo219,5000,2014112804
100000018,200000000,1,geo307,1000,2014112822
100000018,200000000,3,geo414,1000,2014112810
100000018,200000002,1,geo196,3000,2014112813
100000018,200000002,3,geo106,3000,2014112809
100000018,200000002,4,geo111,3000,2014112817
100000019,200000005,1,geo960,1000,2014112813
100000019,200000005,4,geo533,1000,2014112802
100000019,200000015,1,geo636,1000,2014112809
100000020,200000002,1,geo227,3000,2014112821
100000021,200000015,1,geo818,1000,2014112808
100000021,200000015,2,geo520,1000,2014112812
100000021,200000015,3,geo502,1000,2014112804
100000021,200000015,4,geo556,1000,2014112810
100000021,200000002,1,geo620,3000,2014112811
100000021,200000023,1,geo940,4000,2014112821
100000021,200000023,3,geo717,4000,2014112823
100000021,200000019,1,geo342,5000,2014112821
100000021,200000019,2,geo865,5000,2014112813
100000021,200000026,1,geo134,2000,2014112801
100000021,200000026,3,geo136,2000,2014112805
100000021,200000011,1,geo732,2000,2014112818
100000022,200000012,1,geo968,3000,2014112810
100000023,200000004,1,geo338,5000,2014112822
100000023,200000013,1,geo352,4000,2014112812
100000023,200000014,1,geo875,5000,2014112807
100000023,200000014,4,geo746,5000,2014112821
100000023,200000001,1,geo295,2000,2014112812
100000024,200000025,1,geo320,1000,2014112813
100000024,200000025,3,geo365,1000,2014112822
100000024,200000025,4,geo980,1000,2014112808
100000024,200000007,1,geo456,3000,2014112800
100000024,200000007,2,geo117,3000,2014112807
100000024,200000000,1,geo540,1000,2014112819
100000024,200000000,4,geo569,1000,2014112808
100000024,200000016,1,geo614,2000,2014112814
100000024,200000016,2,geo665,2000,2014112801
100000024,200000017,1,geo806,3000,2014112811
100000024,200000017,2,geo608,3000,2014112822
100000024,200000017,3,geo765,3000,2014112815
100000024,200000022,1,geo532,3000,2014112807
100000025,200000024,1,geo442,5000,2014112804
100000025,200000024,3,geo553,5000,2014112815
100000026,200000009,1,geo318,5000,2014112800
100000026,200000009,3,geo557,5000,2014112814
100000026,200000002,1,geo987,3000,2014112808
100000026,200000002,3,geo579,3000,2014112818
100000026,200000013,1,geo581,4000,2014112804
100000026,200000013,2,geo148,4000,2014112814
100000026,200000013,4,geo866,4000,2014112809
100000027,200000018,1,geo511,4000,2014112800
100000027,200000006,1,geo451,2000,2014112819
100000027,200000007,1,geo866,3000,2014112814
100000027,200000007,2,geo182,3000,2014112816
100000027,200000013,1,geo410,4000,2014112817
100000027,200000013,2,geo824,4000,2014112803
100000027,200000004,1,geo392,5000,2014112803
100000027,200000004,3,geo771,5000,2014112818
100000027,200000002,1,geo153,3000,2014112813
100000028,200000002,1,geo142,3000,2014112813
100000028,200000021,1,geo947,2000,2014112816
100000028,200000012,1,geo245,3000,2014112819
100000028,200000004,1,geo170,5000,2014112803
100000028,200000001,1,geo343,2000,2014112814
100000028,200000001,2,geo731,2000,2014112821
100000028,200000001,3,geo960,2000,2014112807
100000028,200000015,1,geo819,1000,2014112821
100000028,200000015,2,geo691,1000,2014112813
100000028,200000007,1,geo547,3000,2014112804
100000029,200000019,1,geo183,5000,2014112820
100000029,200000007,1,geo445,3000,2014112813
100000029,200000007,2,geo397,3000,2014112813
100000029,200000007,4,geo154,3000,2014112806
100000029,200000018,1,geo556,4000,2014112818
100000029,200000018,2,geo231,4000,2014112802
100000030,200000011,1,geo223,2000,2014112809
100000030,200000002,1,geo826,3000,2014112809
100000030,200000016,1,geo419,2000,2014112810
100000030,200000016,2,geo456,2000,2014112818
100000030,200000016,4,geo235,2000,2014112820
100000030,200000010,1,geo699,1000,2014112817
100000030,200000010,4,geo741,1000,2014112808
100000030,200000006,1,geo628,2000,2014112802
100000030,200000006,2,geo649,2000,2014112812
100000031,200000018,1,geo430,4000,2014112808
100000031,200000018,2,geo779,4000,2014112800
100000031,200000017,1,geo682,3000,2014112823
100000031,200000012,1,geo274,3000,2014112808
100000031,200000012,2,geo979,3000,2014112805
100000031,200000023,1,geo911,4000,2014112807
100000032,200000013,1,geo200,4000,2014112809
100000032,200000013,2,geo846,4000,2014112806
100000032,200000002,1,geo372,3000,2014112807
100000032,200000006,1,geo405,2000,2014112812
100000032,200000006,2,geo635,2000,2014112817
100000033,200000018,1,geo159,4000,2014112820
100000033,200000014,1,geo866,5000,2014112816
100000033,200000019,1,geo862,5000,2014112812
100000033,200000025,1,geo710,1000,2014112805
100000033,200000025,4,geo326,1000,2014112800
100000033,200000020,1,geo501,1000,2014112810
100000034,200000024,1,geo812,5000,2014112823
100000034,200000021,1,geo370,2000,2014112820
100000034,200000019,1,geo981,5000,2014112803
100000034,200000026,1,geo453,2000,2014112807
100000034,200000026,3,geo803,2000,2014112801
100000035,200000026,1,geo886,2000,2014112811
100000035,200000006,1,geo261,2000,2014112820
100000035,200000005,1,geo476,1000,2014112800
100000035,200000021,1,geo315,2000,2014112813
100000036,200000012,1,geo842,3000,2014112803
100000036,200000005,1,geo470,1000,2014112808
100000036,200000005,2,geo989,1000,2014112816
100000036,200000010,1,geo589,1000,2014112815
100000036,200000010,2,geo545,1000,2014112803
100000036,200000010,3,geo377,1000,2014112803
100000036,200000006,1,geo154,2000,2014112809
100000036,200000022,1,geo487,3000,2014112805
100000036,200000022,2,geo575,3000,2014112813
100000037,200000023,1,geo605,4000,2014112815
100000037,200000014,1,geo317,5000,2014112823
100000037,200000014,3,geo475,5000,2014112808
100000037,200000019,1,geo806,5000,2014112814
100000037,200000016,1,geo726,2000,2014112815
100000037,200000015,1,geo442,1000,2014112802
100000038,200000008,1,geo328,4000,2014112815
100000038,200000008,2,geo896,4000,2014112819
100000038,200000008,4,geo603,4000,2014112822
100000038,200000024,1,geo288,5000,2014112812
100000038,200000024,2,geo107,5000,2014112822
100000038,200000024,3,geo711,5000,2014112811
100000038,200000007,1,geo450,3000,2014112800
100000038,200000026,1,geo971,2000,2014112815
100000038,200000014,1,geo836,5000,2014112820
100000038,200000014,2,geo419,5000,2014112803
100000039,200000018,1,geo863,4000,2014112809
100000039,200000018,2,geo268,4000,2014112808
100000039,200000018,4,geo463,4000,2014112802
100000039,200000008,1,geo697,4000,2014112804
100000039,200000020,1,geo861,1000,2014112803
100000039,200000010,1,geo742,1000,2014112821
100000039,200000029,1,geo838,5000,2014112801
100000039,200000021,1,geo337,2000,2014112809
100000040,200000010,1,geo976,1000,2014112821
100000040,200000013,1,geo285,4000,2014112802
100000040,200000013,2,geo887,4000,2014112805
100000040,200000014,1,geo593,5000,2014112814
100000040,200000024,1,geo470,5000,2014112815
100000040,200000024,2,geo222,5000,2014112815
100000040,200000024,3,geo654,5000,2014112806
100000040,200000018,1,geo586,4000,2014112815
100000040,200000018,2,geo552,4000,2014112812
100000041,200000009,1,geo398,5000,2014112820
100000041,200000009,2,geo239,5000,2014112811
100000041,200000006,1,geo579,2000,2014112818
100000041,200000015,1,geo699,1000,2014112809
100000041,200000015,4,geo791,1000,2014112816
100000041,200000022,1,geo276,3000,2014112814
100000041,200000005,1,geo172,1000,2014112820
100000041,200000005,2,geo225,1000,2014112815
100000041,200000005,3,geo345,1000,2014112811
100000041,200000020,1,geo647,1000,2014112800
100000041,200000020,2,geo534,1000,2014112807
100000042,200000017,1,geo515,3000,2014112820
100000042,200000013,1,geo281,4000,2014112810
100000042,200000013,2,geo317,4000,2014112809
100000042,200000006,1,geo191,2000,2014112804
100000042,200000006,2,geo303,2000,2014112815
100000042,200000011,1,geo260,2000,2014112820
100000042,200000011,3,geo584,2000,2014112801
100000042,200000026,1,geo134,2000,2014112817
100000043,200000005,1,geo618,1000,2014112804
100000043,200000009,1,geo838,5000,2014112817
100000043,200000026,1,geo546,2000,2014112814
100000043,200000026,2,geo523,2000,2014112823
100000043,200000024,1,geo715,5000,2014112801
100000043,200000024,2,geo846,5000,2014112811
100000043,200000024,4,geo406,5000,2014112805
100000044,200000010,1,geo479,1000,2014112815
100000044,200000010,3,geo506,1000,2014112822
100000044,200000028,1,geo560,4000,2014112816
100000044,200000028,2,geo767,4000,2014112814
100000044,200000028,3,geo570,4000,2014112802
100000044,200000019,1,geo427,5000,2014112806
100000044,200000019,2,geo700,5000,2014112810
100000044,200000019,3,geo157,5000,2014112821
100000044,200000000,1,geo114,1000,2014112802
100000045,200000020,1,geo628,1000,2014112815
100000045,200000022,1,geo502,3000,2014112807
100000045,200000022,3,geo386,3000,2014112800
100000046,200000022,1,geo513,3000,2014112813
100000046,200000022,2,geo556,3000,2014112800
100000046,200000028,1,geo672,4000,2014112812
100000046,200000004,1,geo883,5000,2014112811
100000046,200000004,3,geo370,5000,2014112820
100000046,200000005,1,geo484,1000,2014112817
100000046,200000012,1,geo653,3000,2014112810
100000046,200000007,1,geo907,3000,2014112811
100000046,200000006,1,geo146,2000,2014112817
100000047,200000005,1,geo238,1000,2014112800
100000047,200000005,2,geo295,1000,2014112815
100000048,200000010,1,geo242,1000,2014112813
100000048,200000022,1,geo749,3000,2014112810
100000048,200000024,1,geo395,5000,2014112811
100000048,200000024,2,geo865,5000,2014112817
100000048,200000009,1,geo761,5000,2014112811
100000048,200000009,4,geo737,5000,2014112800
100000048,200000027,1,geo800,3000,2014112812
100000048,200000018,1,geo380,4000,2014112800
100000048,200000016,1,geo302,2000,2014112802
100000048,200000016,3,geo380,2000,2014112803
100000048,200000016,4,geo356,2000,2014112819
100000049,200000023,1,geo638,4000,2014112806
100000049,200000023,2,geo800,4000,2014112809
100000049,200000006,1,geo179,2000,2014112801
100000049,200000012,1,geo336,3000,2014112809
100000049,200000012,2,geo707,3000,2014112822
100000049,200000012,3,geo498,3000,2014112818
100000049,200000016,1,geo684,2000,2014112819
100000049,200000016,2,geo742,2000,2014112805
100000049,200000026,1,geo518,2000,2014112806
100000049,200000011,1,geo972,2000,2014112818
100000000,200000021,1,geo561,2000,2014112917
100000000,200000021,2,geo791,2000,2014112904
100000000,200000021,4,geo560,2000,2014112923
100000000,200000022,1,geo815,3000,2014112919
100000000,200000008,1,geo372,4000,2014112903
100000000,200000009,1,geo367,5000,2014112905
100000000,200000009,2,geo131,5000,2014112914
100000000,200000009,3,geo910,5000,2014112911
100000000,200000016,1,geo998,2000,2014112910
100000000,200000029,1,geo557,5000,2014112915
100000000,200000029,2,geo887,5000,2014112922
100000000,200000029,4,geo696,5000,2014112914
100000001,200000013,1,geo652,4000,2014112916
100000001,200000014,1,geo528,5000,2014112912
100000001,200000014,2,geo890,5000,2014112914
100000001,200000027,1,geo305,3000,2014112901
100000001,200000027,2,geo934,3000,2014112922
100000001,200000002,1,geo672,3000,2014112918
100000001,200000002,2,geo242,3000,2014112910
100000001,200000005,1,geo128,1000,2014112918
100000001,200000005,2,geo866,1000,2014112904
100000002,200000006,1,geo775,2000,2014112917
100000002,200000011,1,geo982,2000,2014112912
100000002,200000011,2,geo383,2000,2014112921
100000002,200000022,1,geo196,3000,2014112923
100000002,200000004,1,geo496,5000,2014112909
100000002,200000004,2,geo417,5000,2014112909
100000002,200000001,1,geo367,2000,2014112907
100000002,200000009,1,geo804,5000,2014112913
100000002,200000009,2,geo671,5000,2014112904
100000002,200000009,3,geo292,5000,2014112910
100000003,200000021,1,geo730,2000,2014112910
100000003,200000021,2,geo648,2000,2014112902
100000003,200000000,1,geo819,1000,2014112917
100000003,200000015,1,geo274,1000,2014112923
100000003,200000015,2,geo605,1000,2014112906
100000003,200000025,1,geo358,1000,2014112908
100000003,200000007,1,geo637,3000,2014112903
100000003,200000007,4,geo360,3000,2014112915
100000003,200000010,1,geo356,1000,2014112914
100000003,200000010,4,geo995,1000,2014112912
100000003,200000001,1,geo344,2000,2014112901
100000003,200000001,2,geo623,2000,2014112911
100000004,200000026,1,geo593,2000,2014112911
100000004,200000026,4,geo869,2000,2014112906
100000004,200000015,1,geo120,1000,2014112902
100000004,200000015,3,geo946,1000,2014112913
100000005,200000017,1,geo695,3000,2014112903
100000005,200000017,2,geo256,3000,2014112921
100000005,200000017,3,geo674,3000,2014112915
100000005,200000023,1,geo934,4000,2014112910
100000005,200000023,2,geo635,4000,2014112923
100000005,200000001,1,geo107,2000,2014112911
100000006,200000018,1,geo166,4000,2014112905
100000006,200000018,3,geo915,4000,2014112917
100000006,200000026,1,geo579,2000,2014112909
100000006,200000026,2,geo582,2000,2014112914
100000006,200000019,1,geo118,5000,2014112906
100000006,200000019,2,geo834,5000,2014112906
100000006,200000029,1,geo551,5000,2014112903
100000007,200000026,1,geo324,2000,2014112909
100000007,200000026,3,geo574,2000,2014112912
100000007,200000025,1,geo580,1000,2014112922
100000007,200000025,2,geo928,1000,2014112919
100000007,200000011,1,geo844,2000,2014112920
100000007,200000011,2,geo586,2000,2014112923
100000007,200000003,1,geo652,4000,2014112917
100000007,200000003,4,geo736,4000,2014112911
100000007,200000017,1,geo268,3000,2014112909
100000008,200000009,1,geo628,5000,2014112919
100000009,200000016,1,geo151,2000,2014112912
100000009,200000016,2,geo834,2000,2014112919
100000009,200000022,1,geo792,3000,2014112900
